inputs_addresses,outputs_addresses,outputs_value
1CFnQB9SuaEXnF5HUEfo3VrtHRgvcPfH44,1C1grvPcqRjrXPBQCdniTag5XpAWid6SCV,2596000000.0
14ccB2QFEKZnd1gLUtgr7vWg6JrMeXaQXK,1K1emEabNRqKjU7XQq3Ve7ACBFZKDb4rAe,5000000000.0
14ncaRrTtHnHqShPp7NBTaUV4GSrCEjdHK,1AJSYvSN6uicbaDHd18nCWQaRs11pkSq6f,2617000000.0
1Dp3DTSxNrqYRvCQFSzLBDCeciQFkTBvjz,13auFs9PNRh8nQyJ1tdU7ZY6VDXukis3Ro,2593000000.0
1ATFXTEGFXFHwETCK3DbN9nEmgCUXGQv3K,1gM1uHau7LhYGZWpYsPEu36MzM4oxrsua,208000000.0
12P6V5VbsrMrYPsM4bQk429VYnk9QowbDL,16gEDyzCL7xbUJn2MT35LBKGffkhMdNmMS,2608000000.0
1HdXsZ2g4e4PzFqY22LhiM85ePgaKxhG6m,1Hsy18kYEMUktZ6xyp9TPhc5pxMMakCXM7,7000000.0
12AgZ68MysLT2V5DWeZPApG4RHoBiJF4VE,1L1xNSD14kwXKjxThkHfBs4sYAA9ZTHDGZ,631000000.0
1LzKM2hHtGdCCrwEcvKSWFQ9GCfuvmYt57,1NuAsBc2aKwrwp2a5V87AXGc7GaMy62qHW,100000000.0
1PmhHZdTaxc6GTYXrWVBcb7eaDYbxNjrLm,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16aNZepddXpcciAYQyU2T6ScCLQ1QY7ZGC,1HtuPvZxDBHa921ZQFU4F5yceTREoMCQSV,134000000.0
157fRrqAKrDyGHr1Bx3yDxeMv8Rh45aUet,18kr7ZBLjVq922bQdUHbZF6dYPwMzLUZA1,99000000.0
1PrrquNgqcnthwjEgUdNjWTiLGE5HbAtsg,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1rTaRTyXWAXJDiuSKZ1w6vfMBoCXZNyr3,1E7v861o64ZWzukuSJkGoLHeMiHhm94AeH,151000000.0
15wGEXqpsFQEVNybq7NSyDXQpNVVA2TQAA,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12Ghwx7rbEjLWJppgWMtsYumVkxQZ5uaZr,1J8NboStkyshHcsuRxGVxR29mJ6uogt4Ze,2589000000.0
1J9ifib6Drgd7y9JwomuXT6WMzmPB9cuaY,17XiZguzXnKfHyesU5LSbmpgfoeNbYxZhL,633000000.0
1B4M9gxN2oJCT4L3HcFEpAcZ5CgZMH5JhA,1FKtx6XntC38NwLjRu5Zq4eorVrf11fjoV,171000000.0
17P5v9ar5h3mmk2m5zvwxw841aPAceU3r3,1GcNT7ErUMm1y68Bw9DFLth6qoV7FXHKC4,8700000000.0
1ChuJW5MywuZDUm3LzZNQwis7784Qg1RZf,12wHJ5xDZV4vbnFUvHmXiZsrcZJJECuK1g,1000000.0
1EcFxGoRsxiqMfsvEiZrWSWb9UysAQjbTm,1LE9m7t29AxJGjb9BSyNddcx25WuDnnn8A,2613000000.0
13AUEC1bcaqBepSMng6PV3dzRnR49FgEuT,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
1HqnCQuZSY9ntvaUqwP273GtMpemm7XTK5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HtuPvZxDBHa921ZQFU4F5yceTREoMCQSV,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HZag2hzX1XJc2ro2ySfqxMPUWLPcV2W6z,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1NNyiJk2tkR9eK1sXaMuUSk6TL4mqAWbU7,1AJCGwkqKNd8gMSfmJuFUS439FueMfSffE,52500000000.0
1BURYAajQczKwaH4eeaQi2bibJGfpkku3c,1AQ2FQCNUz9ARCo5dw5sjLaDFSKhfkmCuF,500000000.0
1CxShoitDs5ESY4aBKuS9Fq6gmyiYGeryg,16GYTM8iuLWf6j21Rrh7xP5UgLjuJBCpNK,400000000.0
13yNFPendyp9SFLhbwhRkrK9Qj2n9f1T4B,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Fo8UwyGk99EKjP3yDw8KSjnVvmPHWvcaE,18YXvXrSeQ6o7mNbKE3thskHh6QgoRWztZ,104000000.0
1K9eBvZxZoeu1wVc8aDJcJLs7PmQBkPuYF,1AtiqdKJuBog1Hu1U5sJ1h1pPGactsJRrg,214000000.0
1N2RbaPDRsQcjEzgkty79jiRFcEoMYncwq,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
166zXup1qFtL2QVdLYxR8q1MxzEb5AxCnm,12cdUGR5d5BozFmWiTDo9qe6xYvof9QEU4,1000000000.0
1EwWFzWeu2eUhdVrhEsh586WdHkKhZioDj,1Hsy18kYEMUktZ6xyp9TPhc5pxMMakCXM7,100000000.0
14kPy4DVV4x3PsVqi5S7V7y17QeuoVGxeJ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FN49NHEHHQoskHfiBud4vMEb2X4ETJ83t,1LzKM2hHtGdCCrwEcvKSWFQ9GCfuvmYt57,101000000.0
1dJmCJP7u5oGdwzUjG7ESECJQ1zWyeHe9,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PAksBNU2KwUftBAhy5fSisrNMizDKFg8s,1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,8680000000.0
1Mq3PujW6gixaAny3QCTQGYsw48kJHwont,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ECYAErbMXq3D78tabZx3wVqELGRhxHm4A,1JDDDjyHwX5pMKzc9muxu9QgsMEQz7V8zZ,4800000000.0
1JyEmxiMso2RsFVfBcCa616npBvGgxiBX,1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,100000000000.0
1JiZxcwHpivk35obqHUYbdNoE1BA8ty5TB,1D2J6dVNFhrAjuCoppruwozuVVvMBgu86L,525000000.0
1KstEX3RTGNkQjVNotniaa8QWUTXyBfXyb,184sMNP38zaBBHMWQJW1Cu49dSx7YeVjke,10000000.0
13auFs9PNRh8nQyJ1tdU7ZY6VDXukis3Ro,14kPy4DVV4x3PsVqi5S7V7y17QeuoVGxeJ,2592000000.0
1EeVKvohsft5RAh3DYJMSWoHkdPWfM13Re,1EgLsoGqfCmW6TAvZeWe2qnHNBHAbgau64,6667000000.0
1LBwJtewTR5CwdwmexvKsjRthMrtCNskxA,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GY7kEKBndpHzPvh8R8nqFbuC9GYuHWAPt,1PNWTEyawqnDmNgy9dPLzzeTHY4H2g7GqN,202000000.0
1E7v861o64ZWzukuSJkGoLHeMiHhm94AeH,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Q8M1LgSAPGrir7yY4EV5kawktjUWCTAq7,1AuFmiZjvDM429QNjb8NAcgzNchFSpRc7f,100000000.0
1A4idMY1JGDNMTUaei2xNBZhBiFnZ7PXGe,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BURYAajQczKwaH4eeaQi2bibJGfpkku3c,1JiZxcwHpivk35obqHUYbdNoE1BA8ty5TB,100000000.0
1Aswdv9d3yvpVUokoBxJuCdVxGsth2ffxU,1HqnCQuZSY9ntvaUqwP273GtMpemm7XTK5,212000000.0
1EDq2gmcHgR3f2mo1HvRnqMdRm5T9zXej5,18XNer8JUbZY3bzHyQcPgLgaHiAi3Evgwc,168000000.0
14Sbx3c7EWCdF5m63fwGBmmKB6n5FBva9o,15X7v3PUajf8FBakRfvVkboZt5QTHorzUk,2606000000.0
1ukSv8nCrAXN1nzb5v74h8BVZQQWt5hhk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FoAuWRUYvPLGVciHPb3Rtp1DHuPiNkG7C,1K9eBvZxZoeu1wVc8aDJcJLs7PmQBkPuYF,215000000.0
1LE9m7t29AxJGjb9BSyNddcx25WuDnnn8A,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Ph4UuEq9x96cufuZR2nQ2yHuiS48LBPPM,1HdXsZ2g4e4PzFqY22LhiM85ePgaKxhG6m,4474000000.0
16AjDLQaH5WbLJwpmCuCZ5DEfaizsv5aEe,1Mq3PujW6gixaAny3QCTQGYsw48kJHwont,2621000000.0
12hdvrtp8od6nMcTK3FWBuKk9KNUfMDmV5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1N3uKsRtjG9vXDDaFHMK47ZKYEfg7xQ3ML,1PeEaVPyRrb8up7dnnP56LUJdU2F7C87JH,116700000000.0
1PAksBNU2KwUftBAhy5fSisrNMizDKFg8s,1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,9190000000.0
16LVFkZveutK43useBfD5epfzppdhGDxRr,1B4M9gxN2oJCT4L3HcFEpAcZ5CgZMH5JhA,172000000.0
1KAT33iiTbzCrTuSLE88QddqyPmMhNiXd8,1CyWbdXTybbEjFDUH7qEeqKg3o2UmhdTdi,146000000.0
1LDTiZE8B5X2GhcmtbQ52vtrgd4bcfjijs,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BTdGqVq7ZY3KMxuDv81QnnZCaKxd2feAA,1LBwJtewTR5CwdwmexvKsjRthMrtCNskxA,2601000000.0
17XiZguzXnKfHyesU5LSbmpgfoeNbYxZhL,12AgZ68MysLT2V5DWeZPApG4RHoBiJF4VE,632000000.0
1LifZP6yh96uJQKAPgi3YDY9SNGJEgX7Qs,13B2CT3nv5h5JDPgWUhBGAsamHhx7jqT1K,5000000.0
16XneK4g6zAGrxthNU7urze1gqkuLVEUSP,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
18YXvXrSeQ6o7mNbKE3thskHh6QgoRWztZ,1JWUZromrz4NjK3YVFPnajwHNCghMJ6qbn,103000000.0
1GviwteVR7grL631JiyciMbgwVbZoeyC3h,1JZKwSVYUB5fx3839CU5o6qVZSyBBq72V3,15000000000.0
15X7v3PUajf8FBakRfvVkboZt5QTHorzUk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1C4TVQ61S8BTKY9g8pMXXEGwaWQRj6tg26,12hdvrtp8od6nMcTK3FWBuKk9KNUfMDmV5,139000000.0
1J94X5aJG9dpp77DtduV2gQ7xVBK2BZ42m,1N3uKsRtjG9vXDDaFHMK47ZKYEfg7xQ3ML,127400000000.0
14zR7LjKmcHV4WtQ8TZNrpRfYiCwf5rfhb,154KHvAMyMLwjnDPn1CUKqqoGW5bxBemLV,1500000000.0
17bhyST6KtJjCGJEjo8TLGZVjyBZQsSQLW,1MDSRTrT89DJy4DPogwNioLAP7MPH74bcE,4360000000.0
1NuAsBc2aKwrwp2a5V87AXGc7GaMy62qHW,16MG5HwausXz4dSi4JCzXUX7oeudrg51Y8,1000000.0
1AgTsNQ958LEirtrHBevcQx9NseS7bKXtS,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
1AJCGwkqKNd8gMSfmJuFUS439FueMfSffE,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
1P2wSVoxJuxU3FpjRyCJzGuiHcU7wbGdei,1EwWFzWeu2eUhdVrhEsh586WdHkKhZioDj,4600000000.0
1M7HXyTF2XuoaQwcGcpxnuPVox87qv8HvA,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PAksBNU2KwUftBAhy5fSisrNMizDKFg8s,1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,9085000000.0
1Mf3bt2vg63K8DP6wJxaAew4zJG6L7m2UV,1J9ifib6Drgd7y9JwomuXT6WMzmPB9cuaY,634000000.0
1PNWTEyawqnDmNgy9dPLzzeTHY4H2g7GqN,1LTYF4QZD8tZfdGNhnobyjFR1srgjRbWnY,201000000.0
1BURYAajQczKwaH4eeaQi2bibJGfpkku3c,1ChuJW5MywuZDUm3LzZNQwis7784Qg1RZf,200000000.0
1Cq9sucCmX7M82JDm6qYpgk7C3RYZYQC22,1HYGzEjtQsmrhBAf19nd9eNvcz34RAzhRc,50000000000.0
1CyWbdXTybbEjFDUH7qEeqKg3o2UmhdTdi,1A4idMY1JGDNMTUaei2xNBZhBiFnZ7PXGe,145000000.0
1L1xNSD14kwXKjxThkHfBs4sYAA9ZTHDGZ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14QpWcUdy3Zen8nFTGxqHUTHKCud1L7GhA,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
1FaRzudFDJjCrQVFDG7M2aVTpHovWq7B3a,12oVtg2NX9njyuEhSHtThT11e6o58YXNKG,619000000.0
12oVtg2NX9njyuEhSHtThT11e6o58YXNKG,16VCREZrBMmAXS2ayNdxDNzMqXSQwWLGyN,618000000.0
1BF6Ym517b9KCjMDXvWjKHMSD7NvqwL2m7,19GTEcasnndaQpmWtCdPvWC7w2WXBAfLQM,4800000000.0
1MoCR3CfgjVNFPouET9nrGLKygSxdXpnDS,1CFnQB9SuaEXnF5HUEfo3VrtHRgvcPfH44,2597000000.0
1Q6Ug8a4RNuWSKbyPcP2DW51xwEMm7wWAT,16MG5HwausXz4dSi4JCzXUX7oeudrg51Y8,38000000.0
147EnYEy1eHarTcPi3ss73g16qY4K1UrGZ,1GoSAkDVKeoKMwvJi1DrMpWc3XUjsrcwsu,400000000.0
1ExfZuNPdsyixmcBAET1S4vomi8M1XgU6L,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EeVKvohsft5RAh3DYJMSWoHkdPWfM13Re,16MG5HwausXz4dSi4JCzXUX7oeudrg51Y8,99000000.0
1JDDDjyHwX5pMKzc9muxu9QgsMEQz7V8zZ,1P2wSVoxJuxU3FpjRyCJzGuiHcU7wbGdei,4700000000.0
147cisasViYkcjHvjs1s8f9ynMcNzQnySV,1ukSv8nCrAXN1nzb5v74h8BVZQQWt5hhk,197000000.0
1AwzAihie4cvyDWm3nZ6JnumWJCayFEX6u,1Dp3DTSxNrqYRvCQFSzLBDCeciQFkTBvjz,2594000000.0
19DknGkFpNUiifcxdH5SLgijqb1zJKkjce,1A8DjbGVhLzw3UThTzxtYSbvvkNw3QfYdf,50000000.0
1C1grvPcqRjrXPBQCdniTag5XpAWid6SCV,1AwzAihie4cvyDWm3nZ6JnumWJCayFEX6u,2595000000.0
1JWUZromrz4NjK3YVFPnajwHNCghMJ6qbn,1FN49NHEHHQoskHfiBud4vMEb2X4ETJ83t,102000000.0
1Cmjcv5k4obPFsodPNM9U7Rd9xafBkXanf,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FKtx6XntC38NwLjRu5Zq4eorVrf11fjoV,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17hSSMCZ6ngjtfqSWLdayWGfEKr6rBU9aR,13SfYMgDnSBXqUc1K8bLZLmN18e8rY4NhX,300000000000.0
1PeEaVPyRrb8up7dnnP56LUJdU2F7C87JH,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
1CbxgcCm4vn9r5a8k8pw1yZH6jUdk1bsfG,1MzEjqBBEjaZEahfynvqyTcRQAVscvUSoT,180900000000.0
1LTYF4QZD8tZfdGNhnobyjFR1srgjRbWnY,1LDTiZE8B5X2GhcmtbQ52vtrgd4bcfjijs,200000000.0
1AsVufJYC3neqqH8qbefvADedCKc9e9epY,1MTKPtcjUCZDghDw9Y8f7kGNaUaTc4QaKw,2100000000.0
157fRrqAKrDyGHr1Bx3yDxeMv8Rh45aUet,17QMzPzTJ3sWaMuZbCErB67HhiEzyWRfPT,1000000000.0
1EMC2a5PoFb3PiVTwrnvGWR4VMtR1DSkBS,1ATFXTEGFXFHwETCK3DbN9nEmgCUXGQv3K,209000000.0
16FKV52jxqZdqcy4u68isDX7TAtVvQX65B,1HYGzEjtQsmrhBAf19nd9eNvcz34RAzhRc,2067300000000.0
1MzEjqBBEjaZEahfynvqyTcRQAVscvUSoT,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,10700000000.0
12cdUGR5d5BozFmWiTDo9qe6xYvof9QEU4,1CkhhqQrMEtz4qKXW4sjvBovkxTeSiASrL,96000000.0
1AoGVacfjZFgCX8Uoe5VeFx1B61ypLMfWx,1KAT33iiTbzCrTuSLE88QddqyPmMhNiXd8,147000000.0
1D7h4owDrs6tpYEx9SZQoWvKEPHom7CyXc,19ytbRhMVtmwMWfAADT8TeNzdZZ3UFTk5M,75000000.0
1JyEmxiMso2RsFVfBcCa616npBvGgxiBX,1Q8M1LgSAPGrir7yY4EV5kawktjUWCTAq7,200000000.0
1Kd61ej2S1dm63JAV24nD4tSJ5ZgAZHr28,14ncaRrTtHnHqShPp7NBTaUV4GSrCEjdHK,2618000000.0
16gEDyzCL7xbUJn2MT35LBKGffkhMdNmMS,14Sbx3c7EWCdF5m63fwGBmmKB6n5FBva9o,2607000000.0
1gM1uHau7LhYGZWpYsPEu36MzM4oxrsua,13yNFPendyp9SFLhbwhRkrK9Qj2n9f1T4B,207000000.0
1PAksBNU2KwUftBAhy5fSisrNMizDKFg8s,1NFC5bAzWggmxggXZuggJLejqf4THBNEW,845000000.0
1PU2iEZL43pqPpnXnvd23xtJ9JQGKJRWea,1Mf3bt2vg63K8DP6wJxaAew4zJG6L7m2UV,635000000.0
1AJSYvSN6uicbaDHd18nCWQaRs11pkSq6f,1PrrquNgqcnthwjEgUdNjWTiLGE5HbAtsg,2616000000.0
1M8xPhcdvYXLb4GF7D7Qj3rmDuVaHUvqSk,184sMNP38zaBBHMWQJW1Cu49dSx7YeVjke,41695000000.0
1CkhhqQrMEtz4qKXW4sjvBovkxTeSiASrL,1rPARZfRiJ6oePvMmG76Ko83G7Ln5kMrX,4000000.0
1GcNT7ErUMm1y68Bw9DFLth6qoV7FXHKC4,1K1emEabNRqKjU7XQq3Ve7ACBFZKDb4rAe,1500000000.0
1J8NboStkyshHcsuRxGVxR29mJ6uogt4Ze,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14KMqoG8uq6tBEqsszxAPGDrDegwLTBpBq,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FYXmyKiMiiptdfpSQU3CwCqRR2zrRfhsQ,1FaRzudFDJjCrQVFDG7M2aVTpHovWq7B3a,620000000.0
1AtiqdKJuBog1Hu1U5sJ1h1pPGactsJRrg,1Aswdv9d3yvpVUokoBxJuCdVxGsth2ffxU,213000000.0
18XNer8JUbZY3bzHyQcPgLgaHiAi3Evgwc,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CASDtx68gnfHPQocLR2N71Utr59Sw2S6h,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EiRca6SEv5NsFgHnw89CNqY9Wwy1Ggf6v,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PAksBNU2KwUftBAhy5fSisrNMizDKFg8s,1L3Wg4d64FdyA6Fi1adzgaTDALKa6KFvPE,835000000.0
1HzN4WDNmnhCa1n8Bf4N8zWu3xZrF7wkYq,1MzJywy3KD2nqHM5FeVarRbJJMxe9aPHT3,100000000.0
1Atu8A1RYck8QFiSGj1nPogWboVSmZHnkx,16Wu4v4vGbqnkDMAFXf8THwnyg3s7zKcB6,1000000.0
1B9JvtnbUZ5uGf679JkGoNBtWtqCqAsHYN,1NL8HkRaGwCkfvvyS14arq1bQW6vnEKG1r,150000000.0
1NL8HkRaGwCkfvvyS14arq1bQW6vnEKG1r,1EiNVJDtsostqDzg7DK5fhbGscCVg4fsmJ,50000000.0
1567eQkVi1hsVaoaGQZ4NZmzDDQH63gBq5,1DVF4hU443kEc4WR4Fq7U9G68YYVEtMj93,4990000000.0
1Bpr3p3FAFiA4hWZa1YCrTWbAmyYtvwZSY,1AfcyGFJG2H1DVdqGChwC3aiWHfYKLkfi8,4725000000.0
12ngVYMWpxyfcSfxRkKNNUueZp3uAqWueE,1WMY9C3ooMsNy3mCmJNmm3D2PENfbgam3,4900000000.0
1L7ey7nCpqYpkapjcRtJC7bnZkdo3r4Jpp,1C6QH19aGszd7YPumyr8riqK8bcTXVYcim,4800000000.0
1PyNKEyqtDFB4HBG8ueDVxdPZfgwC6gAqw,1Es4Ya6nMGGgJYUx7JXSQG3bthc1HmYnqm,530000000.0
1DcXvfJdeJch9uptKopte5XQarTtj5ZjpL,1D2FQU1zDXG4Hggt7VYCLfNRjCKDMVwCh7,4900000000.0
1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,1HH6jTa6VF6E3AQnqaCtegFt9ZAAHAKAY2,700000000.0
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,1CjpdUszTRHzxqq6jzm3hC4wZXe9B9VmTV,1100000000.0
16A6fMsu4mURRS3z7CZR7Ub5v6etcDy1i9,1C9uCPfB9UbGKEZPoDZRaed9P96uVxS5HM,2000000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1Feet1n3ofszbdSwM8nfgPapho77JkjDpW,10000000000.0
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,1DSWuXreA8U6TsQqBMLzRAgcKm8x5XWRMS,19800000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1DgmzdqLPFPw8JpKDEd63dLVYuaKBydJbi,8000000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,17mFZPecSFs4DEJF4WKvVu8MgZKft7ZJuL,4999000000.0
16ryTkWs4FWtYrAAZWWPwF5QFUtj2awsPD,14r18aYDorTPEaR7DuXMKB6PByPox7GCp7,679000000.0
16A6fMsu4mURRS3z7CZR7Ub5v6etcDy1i9,1FNv2RdyBxYEF1gFbUgvRSzvrg3jfXAWxR,200000000.0
1K1emEabNRqKjU7XQq3Ve7ACBFZKDb4rAe,1HmpS9811kEjGRrtSoGAFVNui69GdvUZjX,1000000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1Bj8sDMnyXbjhtcy1yK2Y5gHcRsgiF9xEi,5000000000.0
1AeZDWNbisbF31xvHrmjG3jAUBYsJUDZuk,1Macq47Asq1MaRWTA8oD3y9kueVcM7S7bY,2500000000.0
1LP3HzNsoV293WY89Ge9m8jTTwHjFHhtyY,1FVBdWrXKmXX4qfrusrsRaKPirsjWtt8qM,146781000000.0
1K1emEabNRqKjU7XQq3Ve7ACBFZKDb4rAe,18tHkD9HkJDkW4L5ytSHE5S568Z3LobjKS,600000000.0
1H7CQMNMG3maLXeJjAVzpoNKjHQ4Gs1ZZo,1J19zM5jGW7SCjNufofTQaEDyhu5zmg9Uc,500000000.0
1rPARZfRiJ6oePvMmG76Ko83G7Ln5kMrX,15Jy2Fa5bNjHBbfmCVpiuGBg4Vjs89PEGC,2100000000.0
18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,15NrLZH1iEncw5UHgQfCx3FuQg4ADYCfBi,1000000.0
1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,1CDq8oUxjnXNSZV69bo5HyFkA51XXqaeY8,400000000.0
1JmC59w27zcv7FQzwahLngazhMBwsKbVHB,1Pz7aZUh99bkSkt3PLkGuawBsF7VnPEMoc,5000000000.0
1EXrKRDBaMbpLGrdvYcjbxD1AtUghxAuEZ,18NJ1NWoZd9RGrWYpmU6A7BgQddz7oT1bk,1000000.0
179pqXcMxNeQLX9NZFqn2KDpZktMib8H9x,12nNi9jUEHEPyADicFQqhzByKM8Y1KUz3t,4900000000.0
1AoySFK7NbUoM96W7hiqCywqTmTQjBQPmA,14zR7LjKmcHV4WtQ8TZNrpRfYiCwf5rfhb,4000000000.0
16QyUkd7JDocUqkJ5z4eb9R2dGJXShJmzc,184sMNP38zaBBHMWQJW1Cu49dSx7YeVjke,43030000000.0
1ARp5T77azXMhZpCYTQsMcDwsSsAw6BW2d,1MLkiczp1Xp8e6Qj4RdtHgPsLhWkwbZw6F,50956000000.0
19uvbCwgDYdCpJ2shHDcLfA4xkN7h6bHY9,1BF6Ym517b9KCjMDXvWjKHMSD7NvqwL2m7,4900000000.0
1EiNVJDtsostqDzg7DK5fhbGscCVg4fsmJ,1CMqBXbwjGgUzWDtCjTsz6W3W4NKMD4SR,25000000.0
1GrhL2unevwvKfreEGDMo4GLeX95XbFJir,184sMNP38zaBBHMWQJW1Cu49dSx7YeVjke,204163000000.0
148Sux1DtRTsim1eXK5pYHis6wXhbzvfmP,187Mc2Kds1Nb7AyNWw13MctonLEVdPbq39,1863000000.0
1DMgB73NvBk7WMuhQsdYe7WdLbVKCU9MTo,19dcYyQNyUAUTC7kM4FUkeZCtos6Qf67rP,2500000000.0
1DsA8GiVYYQuaKh492q9RrSZArAhfJPdTU,1H9xZ1EN5RM8qMrkyw5R1wZdTBqsBJZMit,4000000000.0
1MLDPuquubWkyndmAEru3b8nPEMWv7yZZ7,1MjtRXDYK85X2bYCn6P1bEPtAbpkGFZWPX,500000000.0
16nYjFV641DnniqtFgZ8LgVu4MMhuHhkCh,14aYwQVeULnjv3GvMbqjWe57W133xKKFdG,3800000000.0
1FVBdWrXKmXX4qfrusrsRaKPirsjWtt8qM,12u6hecWRHEPceLYZ9yhubZvhgKYuLGf1J,1000000.0
1EWw7eSywRT4etkGbgxAzkfoZCuQVy6zfN,18aJpb4GstcvMnW8Y3YYBX9EA4WSxx12yv,709000000.0
1DtTNM5mnS6RSxSnD7WGuTSuqP3pzu9RBg,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
13TiX9zh2TowZ4Eiik34HZtXGQScy2QVJM,1jpRJXy6DYgA4Ko8DwMtcQyNmDtyZr3YW,700000000.0
1FPrNcxxT51jxC5Qow7dA47bnf9n46nXi4,18FAoviy2XGWRBvDaA1QSUrKuPH2ST8pA2,157000000.0
1Pn2eifYHBuVJz73FSJdyzaGrgr4SqgTe4,13XfB7KSq82NwHfvWXSbmRfZZcD6eJ2iyt,1000000.0
1H7dtzjewiqKM3n5bCM5DcVYv3wprbfpJ3,1PYYjU95wUM9XDz8mhkuC1ZcYrn4tB3vXe,3321000000.0
1DVLdi3KeCVwGc8rKuxj7AiPQJx9aVZ3p2,19jNZrsf7qUpJ8aFft4o2uSKtmFAo7ALNn,4900000000.0
1B3z46V1ahrxr5xMX9JiMxJcm2NkBrjMvL,1NaRZEbmGGQyC7hwZYz6ABtmxhVpw5esVF,1337000000.0
1EPgxdw2JgjmY8rEWHzWt4cvgJFzh4fvFo,16FqUxdnjihZQwvwHf1tXWSP9e1Faa46PW,3000000000.0
1GpKeoVxormoH4vtdn6sz8B5uqTbDucDw4,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,1000000.0
1J4zDcC2KanjuKfxoNbUSweCYkxKyiMPuQ,18MAjoX1jjQjkHo4YTvhmAnDoCakyR2xqV,4200000000.0
16QuGjZA7wqq9qzrwfgtp3C35hYDXtSbPn,1P4TVExUViC7JYmu5PzNEChd29sLY5tzak,2000000.0
1B1qLQuSswZYLyNmPjH1jd5VJswWa3KeN,15W8TTEnXVW1PYQQkVdCzVpSd4fFgZLa4F,310660000000.0
1EVVioy2kx9aKqjxbfUcNWmnj11eQR1RUp,1PkkqAGACsMgkpRVwj6c5RYKXmiPgtfdYu,100000000.0
18MAjoX1jjQjkHo4YTvhmAnDoCakyR2xqV,1CJQ42bih4wXbAzHtEiVKT8JxhqVKvqnX2,4100000000.0
16EPzzKA99Fg1pq3Xdw15X4U66dPedKcKv,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
